njjet,ptb1,pta1,pta2,ptaa,etab1,etaa1,etaa2,mbb,maa,mb1h,mbbh,met,ht,ch,chn
1.0,75.02802276611328,96.28975677490234,90.96484375,176.7481607218415,-0.3610496520996092,1.0660109519958498,-0.0176824796944854,4.942048072814941,123.1169726629695,296.2422109104004,296.2422109104004,28.03219413757324,467.0784912109375,0,$gg \to hh$
0.0,227.3159942626953,303.8013916015625,53.47317123413087,343.8276120492726,-2.1111841201782227,-1.28831934928894,-1.93946623802185,115.72337259884212,128.6948627642505,621.1709075920947,723.8007481933631,9.229230880737305,826.55810546875,2,$d \bar d \to hh$
0.0,53.0600471496582,63.77022171020508,45.62639999389648,18.9423816125865,-2.1178772449493395,-0.3393594324588775,-1.5103275775909422,6.761934280395844,126.78949379381802,211.0338251991712,211.0338251991712,22.79812431335449,256.6450500488281,1,$u \bar u \to hh$
2.0,59.59283828735352,110.0574493408203,88.91850280761719,164.69838013314956,0.333127051591873,0.2796745896339417,-0.1146360710263251,1.2840749025343023,118.3522217815913,241.17501561619213,241.17501561619213,19.002914428710938,511.98052978515625,0,$gg \to hh$
1.0,87.87944030761719,108.62960815429686,66.78215026855469,125.7986476985117,-1.3019807338714595,-0.6895952820777894,-0.4815199971199035,98.2340900485992,123.528162045312,251.0182703441177,307.64913912431933,30.58767509460449,519.52587890625,2,$d \bar d \to hh$
0.0,155.72471618652344,245.8752746582031,140.51480102539062,371.1903890940341,-0.3030846714973449,-1.3972707986831665,-1.7305084466934204,78.05151023229863,124.0451848413362,596.3809338459873,667.2896700432336,183.18576049804688,794.1043090820312,2,$d \bar d \to hh$
1.0,53.12943649291992,57.67958450317383,20.24302291870117,55.74841871613959,0.27830371260643,-0.8663457632064816,-3.419987440109249,5.851366519928037,125.4109767330448,273.609986571725,273.609986571725,33.124778747558594,321.0223693847656,1,$u \bar u \to hh$
0.0,220.88829040527344,290.1679992675781,84.8627700805664,373.865570923857,-0.3266318142414093,-0.0710237324237824,0.7000336050987245,108.62040634608692,127.4850221256487,611.1128112004379,751.4877374082146,36.1522331237793,789.45458984375,2,$d \bar d \to hh$
0.0,63.5211,70.31983,6.4977956,71.96334,-2.8440697,-0.60136586,2.8866684,9.195847,121.54672,440.1796,440.1796,14.437425,194.25768,3,backgrounds
2.0,34.47280502319336,121.89835357666016,37.697784423828125,127.7847061105248,0.3609424531459806,0.9371488094329834,1.9791138172149656,71.86622538704576,120.82677160803604,192.7696882762728,312.95864247445064,25.67966651916504,419.4860534667969,0,$gg \to hh$
2.0,255.54339599609372,206.8723907470703,12.332815170288086,194.574618482574,0.5103847384452819,0.8121168017387391,2.127833366394043,93.92688689044397,123.62570522276722,248.5274548937157,287.07784886250323,68.33463287353516,1309.5908203125,1,$u \bar u \to hh$
0.0,66.55313110351562,115.46800994873044,70.91165924072266,186.2886403675712,0.2585214972496032,-0.9498252272605892,0.3066281378269196,5.975672245025616,121.46085805681494,277.72814279679227,277.72814279679227,124.49840545654295,316.3333435058594,2,$d \bar d \to hh$
0.0,37.612377,35.87855,27.96508,33.984634,-1.786914,1.5776346,-1.2395772,6.6375375,133.26837,248.2145,248.2145,12.754087,174.3362,3,backgrounds
1.0,193.79010009765625,118.70184326171874,99.9291305541992,215.1910246419557,1.2690114974975586,-1.3634259700775146,-0.298149287700653,103.90947212602556,127.57486411517714,719.3063932033537,794.8647216389828,49.10904312133789,728.8436889648438,1,$u \bar u \to hh$
0.0,67.17469024658203,103.8488311767578,35.14816665649414,69.55721556446635,-1.7052251100540163,-1.911551594734192,-1.912805438041686,82.81427335408215,120.3410358438726,197.71069614163503,243.89611387860285,35.749603271484375,364.10205078125,1,$u \bar u \to hh$
2.0,96.34497833251952,90.99839782714844,23.184873580932617,73.11374044540584,2.023086786270141,-0.2425363063812254,1.4407445192337036,6.022934436799587,123.37717100272889,316.27037786045776,316.27037786045776,48.212398529052734,528.4572143554688,0,$gg \to hh$
0.0,191.8475189208984,232.38352966308597,59.17994689941406,288.7603862982756,2.823464870452881,2.224963903427124,1.2290306091308594,31.908575057972737,128.19115620807656,541.1159866550166,541.1159866550166,114.37879943847656,646.2172241210938,2,$d \bar d \to hh$
1.0,101.84027099609374,125.51084136962888,99.21240997314456,186.764083146836,-1.2732746601104732,-0.5214000344276429,-0.6196089982986451,8.175799369811845,125.45881913321348,333.50100068032145,333.50100068032145,6.063684463500977,645.3204956054688,0,$gg \to hh$
0.0,46.7531,59.225155,14.490317,47.88792,-2.325232,0.4932078,-2.0266967,2.3312783,110.26553,249.64505,249.64505,14.9425125,193.2507,3,backgrounds
0.0,173.37380981445312,169.38446044921875,71.46627044677734,225.2242777338726,0.1408158242702485,-0.101807579398155,-0.9418891072273252,76.80679838006066,127.83052748541554,437.7853801062529,505.9912151271586,21.32316398620605,720.8087158203125,2,$d \bar d \to hh$
0.0,32.766846,15.087503,13.143586,19.261286,1.1422887,-2.2741694,2.220424,7.275425,133.36455,183.03801,183.03801,16.44077,135.956,3,backgrounds
0.0,68.89311981201172,90.38057708740232,16.61102294921875,80.75286596123502,-1.9235317707061763,-1.797032475471496,0.4353412091732025,10.195603370666326,126.80614759229924,225.94897393616176,225.94897393616176,9.095051765441896,441.82025146484375,1,$u \bar u \to hh$
1.0,150.56956481933594,156.41152954101562,67.89735412597656,196.4434395582079,0.0682954713702203,0.3045816421508788,0.8507871031761169,15.53384876251206,122.36160540847148,384.5762030043872,384.5762030043872,12.730358123779297,569.4887084960938,0,$gg \to hh$
0.0,129.67352294921875,254.0798797607422,12.907116889953612,252.8855762476847,-0.4309743046760558,-0.839986801147461,0.7041875123977661,90.37668647285818,129.74364014890216,400.2977429854901,515.1283888918448,27.09850311279297,693.4364013671875,1,$u \bar u \to hh$
0.0,131.25848,202.31839,26.234962,182.12561,0.91834164,3.2972913,3.3278918,13.750754,138.09302,630.46783,630.46783,16.785154,426.2583,3,backgrounds
0.0,94.60969543457033,149.05239868164062,63.6531867980957,175.18897409632254,-0.0805154964327809,1.1024020910263062,1.427409291267395,3.1507720947265625,124.7538405376512,356.9501893332521,356.9501893332521,30.00802993774414,421.4389343261719,2,$d \bar d \to hh$
1.0,94.10535430908205,133.1693572998047,107.32735443115234,205.6411100695373,2.8529448509216304,2.665505170822144,2.490354299545288,4.587255001061349,126.45154697727511,297.7154956095667,297.7154956095667,44.35125732421875,464.4667663574219,2,$d \bar d \to hh$
0.0,57.45126342773437,45.11600112915039,24.761194229125977,25.21337867649069,-0.1156700626015661,1.4515204429626465,-0.9820621013641354,4.061319351196289,121.84291997673073,184.34668838701947,184.34668838701947,11.010059356689451,225.94435119628903,2,$d \bar d \to hh$
0.0,32.70523,49.853905,12.942404,37.47825,-2.5758815,-2.389354,0.49004146,5.645428,113.01271,163.32059,163.32059,11.272968,140.04031,3,backgrounds
0.0,87.94780731201172,54.65040588378906,39.311065673828125,89.3253479329669,1.613667607307434,-0.1224206611514091,-2.213037490844725,14.654817581176912,119.1580544070021,465.96713934839295,465.96713934839295,9.52882194519043,292.56695556640625,2,$d \bar d \to hh$
2.0,348.1385192871094,297.032958984375,130.96551513671875,421.0707443824023,0.7145928144454957,1.5218154191970823,2.0297791957855225,59.6652565002445,127.0328776523682,882.1920821482677,882.1920821482677,34.11247634887695,1171.328857421875,0,$gg \to hh$
0.0,63.60044860839843,56.23570632934571,37.81327438354492,31.259634651462584,3.235050678253174,1.9315994977951048,0.2307836860418319,8.737290382391265,125.11152903609756,286.52752182322325,286.52752182322325,7.087009429931641,268.5494079589844,1,$u \bar u \to hh$
0.0,101.6033935546875,138.67527770996094,29.258216857910156,110.48939361924266,-2.234673500061035,-1.3436399698257442,-1.335582613945007,10.530028343199865,126.46744998888953,287.9776386758147,287.9776386758147,29.738012313842773,415.0749816894531,2,$d \bar d \to hh$
2.0,76.49909973144531,107.70718383789062,88.01563262939453,176.84761905241476,-1.2764879465103145,-1.1533838510513303,-0.2323087602853774,11.623064041137695,125.13922659832646,242.0505916690839,242.0505916690839,77.47196197509766,692.5130615234375,0,$gg \to hh$
0.0,40.09735,64.90482,11.494561,61.71779,-2.231073,1.6949202,-1.2807801,5.0567555,123.28367,391.7777,391.7777,11.086614,159.45998,3,backgrounds
0.0,32.44416427612305,81.5665512084961,50.470802307128906,41.22799849647781,-0.7635332345962522,0.5714673399925233,0.7025919556617737,2.297016859054553,125.71793030966712,178.72087455851516,178.72087455851516,22.64910125732422,348.9574584960937,1,$u \bar u \to hh$
2.0,112.53939056396484,67.1341781616211,56.76113128662109,24.087696536432183,1.1265723705291748,2.711883068084717,2.1926403045654297,82.36421530751716,125.77962028764291,272.27052090377697,368.8900042999115,47.77983093261719,751.211181640625,2,$d \bar d \to hh$
0.0,115.23971,77.65416,19.248007,60.27537,1.198485,2.2691648,0.31839117,169.92293,116.16281,249.3148,346.69122,7.25103,329.31427,3,backgrounds
1.0,34.70262145996094,176.1744384765625,74.83645629882812,245.7084977191664,0.1027586162090301,0.9123609662055968,1.861660122871399,4.611377239227295,124.23585380364165,246.2742488416109,246.2742488416109,13.431626319885254,522.072021484375,2,$d \bar d \to hh$
0.0,61.82215118408203,72.4731674194336,55.99303436279296,23.185437902583185,2.144650459289551,2.44883131980896,2.7094368934631348,9.830752372741491,127.44866978496276,191.72877511911827,191.72877511911827,24.420921325683597,427.8976135253906,2,$d \bar d \to hh$
0.0,81.72507,43.759396,25.641743,27.09797,-1.4638127,0.5360967,-1.7556697,11.294768,114.24292,220.92467,220.92467,26.295681,239.89601,3,backgrounds
2.0,358.7732849121094,176.66378784179688,142.8961639404297,317.3076822109037,-0.4172058403491972,0.3608513176441192,-0.3607836365699766,105.6912493761195,123.13076748945151,556.1693479142957,602.0448769813801,71.63557434082031,1359.321044921875,0,$gg \to hh$
0.0,93.22602,57.7868,38.90556,19.842093,-2.0490377,-1.1483557,0.042693447,11.360269,111.98372,247.11255,247.11255,38.715626,281.71167,3,backgrounds
0.0,92.63430786132812,88.30309295654297,82.59280395507812,159.8105743677371,-2.182003736495971,-3.5571615695953382,-2.3499271869659406,120.18569591053983,125.10200100442464,301.38640406074893,405.1105259346693,17.49702262878418,518.8709716796875,1,$u \bar u \to hh$
2.0,42.264747619628906,151.25042724609375,34.68054962158203,142.05331170320036,2.261040687561035,1.5273863077163694,0.6997630000114441,5.80468654632582,134.88488791765496,199.16162326672696,199.16162326672696,42.21730422973633,695.3079223632812,1,$u \bar u \to hh$
0.0,62.65234756469727,92.12174224853516,71.87498474121094,113.34271017097474,-2.7553138732910134,-1.1954494714736936,-0.5296700596809384,5.912649154663317,130.741474938905,319.23680185920426,319.23680185920426,36.65956115722656,377.1077880859375,0,$gg \to hh$
1.0,130.14874267578125,200.54747009277344,58.44901275634765,241.1284100088513,2.4736194610595703,1.697932481765747,0.97702294588089,119.17232966149636,123.67967779397247,425.4448784037203,520.393560203751,30.56760025024414,681.25244140625,1,$u \bar u \to hh$
0.0,79.11699676513672,86.93817138671875,41.69095230102539,47.69549051872698,-0.9631853699684144,-1.767095208168029,-2.4167134761810307,6.71851921081543,125.91549659984096,227.8911678001905,227.8911678001905,23.16653060913086,355.3564147949219,0,$gg \to hh$
1.0,64.69834,25.480818,11.165962,16.978897,-0.55699974,1.8628005,-2.144735,5.366154,127.0531,190.91794,190.91794,16.825117,192.94444,3,backgrounds
0.0,49.934673,36.182335,22.126637,25.59152,-2.7538216,-0.45206538,-3.1541462,8.057496,114.60784,184.39154,184.39154,11.584413,221.48656,3,backgrounds
2.0,324.1263732910156,220.04010009765628,170.9771728515625,388.1917760503711,-1.7017790079116812,0.030790852382779,0.6256101727485655,152.63361952152047,126.1338812467924,1114.591392192487,1460.6994143637075,35.30512619018555,1223.8675537109375,1,$u \bar u \to hh$
1.0,88.53555297851562,76.61609649658205,36.658817291259766,40.017100907893095,-1.2912930250167842,1.0939623117446895,0.0188657231628895,9.133424758911382,121.66000786691546,327.85707444223226,327.85707444223226,29.912466049194336,430.7029418945313,0,$gg \to hh$
1.0,72.4980239868164,497.6708679199219,52.68042755126953,540.0708906161259,-1.201158404350281,-1.072917819023132,-1.4373602867126465,10.153333663940384,121.37075361340062,402.8020650043219,402.8020650043219,41.70656967163086,1237.3284912109375,2,$d \bar d \to hh$
0.0,44.066944,64.571655,18.271688,59.195595,-0.14491257,-0.26591557,-2.7431867,5.36115,123.0797,192.71422,192.71422,17.232544,247.2091,3,backgrounds
1.0,40.86580657958984,53.77610397338867,46.50680160522461,35.250925771602695,-1.4231956005096429,-0.4618791341781615,-1.907735586166382,76.41470135082207,122.55194417407398,153.1394889064691,200.910888869918,51.902191162109375,364.56396484375,2,$d \bar d \to hh$
0.0,84.35465,85.13651,65.37062,119.94299,-2.5394871,-0.20373507,0.8062588,9.364389,120.17744,516.04565,516.04565,15.050477,262.82303,3,backgrounds
1.0,48.073368072509766,68.41595458984375,46.69902038574218,51.475989875464194,-2.90221309661865,-0.986433207988739,-2.217846632003784,5.2085566520681965,126.84814866811394,215.51605280068875,215.51605280068875,18.488075256347656,319.9079284667969,1,$u \bar u \to hh$
0.0,50.89942550659181,56.33233642578126,55.16345977783203,18.025807586341006,-1.857226967811584,-2.096709489822388,-1.0748392343521116,107.6118741650346,125.07460848708928,172.24047796489594,236.77819907207729,4.454761981964111,274.0119934082031,2,$d \bar d \to hh$
1.0,37.835079193115234,272.4513854980469,79.67627716064453,335.6322308397861,0.1640174239873885,-0.2511872947216032,-0.6508030891418458,3.6020843982697084,121.89287158313608,264.4190317273925,264.4190317273925,12.48996925354004,929.6353759765624,0,$gg \to hh$
0.0,297.0995178222656,297.4420471191406,97.6144790649414,394.97384900474674,1.2057852745056152,0.6041068434715272,1.3224885463714602,66.73358096411022,125.31913179235212,722.6910614460281,760.0910524211693,22.58136558532715,974.3251953125,0,$gg \to hh$
1.0,31.397274017333984,154.41258239746094,20.48283576965332,148.70992024854215,0.6633744835853577,0.5020737051963805,1.9045947790145872,3.4362952709197585,125.63566166615485,175.98545910203364,175.98545910203364,31.44693946838379,404.6570129394531,1,$u \bar u \to hh$
0.0,66.73567962646484,99.80859375,54.44812774658202,96.27512365520556,0.1257639676332475,2.0467989444732666,1.848845362663269,103.96398122692835,121.40791971094968,294.9592153723192,360.98513425483645,18.21852684020996,355.2431030273437,0,$gg \to hh$
0.0,34.276154,36.854828,32.13216,37.85409,-1.6897707,-3.0458086,-0.49043232,69.1982,127.66388,158.33824,209.48482,5.3726215,197.16478,3,backgrounds
1.0,122.7008819580078,240.72280883789065,89.9407958984375,330.1907745310226,-1.6487253904342642,-0.3205669224262236,0.4793902635574339,76.70899935618252,122.1568632916235,556.298564855732,661.3179731373307,107.09649658203124,771.2161254882812,1,$u \bar u \to hh$
0.0,86.53827667236328,88.8265151977539,40.76210021972656,91.01444092482748,2.314793825149536,2.216702461242676,3.2913355827331543,10.632904052733265,114.49530654445884,234.74410456823227,234.74410456823227,30.61922264099121,419.783935546875,2,$d \bar d \to hh$
1.0,147.7068328857422,206.22482299804688,191.3375701904297,383.0787488663575,1.3119140863418577,0.8873408436775208,0.5686073899269103,14.554809570312877,123.89195026514383,513.208976184681,513.208976184681,12.450550079345703,841.1428833007812,2,$d \bar d \to hh$
1.0,40.14635,97.71799,5.1845045,102.224525,1.5167868,3.0539997,-0.26766732,6.256754,114.808685,191.00885,191.00885,13.995621,249.47392,3,backgrounds
2.0,31.752685546875,217.5937957763672,105.0084991455078,303.6108581471567,1.950709581375122,0.7802618145942687,1.2067904472351072,4.227200508117851,126.93687447631127,189.52471301901164,189.52471301901164,18.906925201416016,921.6102294921876,2,$d \bar d \to hh$
1.0,114.0704574584961,341.38116455078125,95.29047393798828,419.5835306786229,-0.883752286434173,0.0189518984407187,0.2097239345312118,11.352587699890178,125.77473915334387,509.4813954906391,509.4813954906391,89.5337142944336,803.6715698242188,2,$d \bar d \to hh$
1.0,30.714460372924805,66.8240966796875,59.442344665527344,31.05310265091992,1.7582290172576902,2.9984889030456543,2.336248874664306,4.974810600280636,129.5591386808823,173.1988944505516,173.1988944505516,19.74957847595215,409.2812194824219,2,$d \bar d \to hh$
1.0,61.88493728637695,176.26499938964844,25.09120750427246,159.3901440606338,0.008375191129744,1.345844388008118,1.0736033916473389,5.266106605529785,124.3741242970682,285.8385655589645,285.8385655589645,25.503929138183597,466.0850524902344,0,$gg \to hh$
0.0,47.61172103881836,104.71281433105467,33.46875762939453,136.86050177552323,0.957484543323517,0.3531971871852875,-1.4723682403564455,5.864659309387168,125.17778670314338,242.71860954345365,242.71860954345365,17.731882095336914,392.2613525390625,2,$d \bar d \to hh$
1.0,54.91234970092773,53.42944717407226,23.0927734375,36.52150086665176,-0.1740060597658156,0.6050257086753846,-1.777552962303161,5.300197601318359,124.63522602588844,177.4562193226488,177.4562193226488,10.423978805541992,353.24688720703125,2,$d \bar d \to hh$
1.0,31.321689605712887,148.87606811523438,23.035778045654297,154.30259062869925,-1.7414114475250242,0.6943836808204651,-0.7061592340469355,3.2694466114042537,116.81371628448252,280.22285090388465,280.22285090388465,9.879638671875,486.98486328125,0,$gg \to hh$
1.0,31.74733543395996,116.09593963623044,36.625858306884766,115.36398201533711,0.8321057558059695,2.3788788318634038,1.2887476682662964,2.641164064407295,124.85561737110224,203.090911443491,203.090911443491,8.042911529541016,330.9267883300781,1,$u \bar u \to hh$
2.0,31.59767723083496,166.40187072753906,83.71146392822266,241.2590699134294,-1.3584014177322383,-1.325144529342651,-2.236289262771606,6.775085926055967,129.3735375475218,221.82158506213588,221.82158506213588,19.451889038085938,729.8546752929688,1,$u \bar u \to hh$
0.0,32.91046905517578,82.16112518310547,36.60829162597656,45.55540781471506,-1.12402331829071,-1.3555358648300164,-2.4698066711425763,4.094934463500977,127.15375593779493,172.2914851937123,172.2914851937123,14.529461860656738,261.3192138671875,1,$u \bar u \to hh$
1.0,44.173469543457024,274.88232421875,72.92847442626953,339.26268579950874,-0.2508227229118348,-2.120067834854126,-1.4332243204116817,3.8476402759551926,125.33155394753628,362.1926479794805,362.1926479794805,73.78387451171875,745.5460205078125,1,$u \bar u \to hh$
0.0,404.0121154785157,472.2586669921875,48.0706672668457,505.1529096362039,-0.361115753650665,0.8837956190109252,0.9578504562377932,95.68129078355516,125.25058960415284,1105.1465860221315,1161.7398421593427,40.27228546142578,1112.3499755859375,1,$u \bar u \to hh$
0.0,76.21405029296875,54.29210662841797,24.400508880615234,45.100954262615126,-0.6393025517463683,-2.432303667068481,-0.140409156680107,133.60481761928963,121.44752587320409,226.20395945925253,287.0219646662185,8.100770950317383,363.1925354003906,1,$u \bar u \to hh$
3.0,128.07497,88.5793,12.347454,78.41423,-0.99412966,0.836707,-1.5943515,9.386637,119.92849,327.73447,327.73447,26.211277,501.5479,3,backgrounds
1.0,40.29191970825195,100.03629302978514,43.4793586730957,124.60734609297536,-1.8694667816162112,-0.8796885013580322,-2.332587480545044,4.551767349243389,126.42920967575436,205.53002139177025,205.53002139177025,34.890419006347656,375.9357299804688,2,$d \bar d \to hh$
0.0,97.23162078857422,206.19062805175784,114.93901824951172,296.9652823517644,0.4197108447551728,1.897055387496948,1.627129793167114,70.97766173178606,129.12440056941023,451.5374154439838,625.5970353904961,81.55522918701172,608.596923828125,1,$u \bar u \to hh$
2.0,58.55723571777343,90.82746887207033,36.256439208984375,55.99978353912511,-1.3347853422164917,-0.1967209279537199,0.593574583530426,6.442588806152414,123.20874644913532,212.35263999226007,212.35263999226007,11.77380657196045,471.6765747070313,0,$gg \to hh$
2.0,318.76177978515625,158.4684295654297,100.43728637695312,247.89365367004743,1.4681723117828367,2.2321250438690186,1.450656771659851,60.40779725793281,125.72036377761424,601.2887177522631,645.22743260318,29.659896850585938,798.208984375,1,$u \bar u \to hh$
2.0,161.8285369873047,162.99070739746094,92.51531982421876,255.50439839236083,-0.5073794126510621,-1.4328494071960451,-0.4947329759597777,28.629352569580146,119.47243843452463,386.9692911264456,386.9692911264456,37.950496673583984,997.2971801757812,0,$gg \to hh$
0.0,40.25680160522461,105.83514404296876,36.57680130004883,69.9210572907716,-1.656821012496948,-0.0042823199182746,-0.201895624399185,7.690259933471709,124.67506302194522,212.3952861660736,212.3952861660736,73.41275024414062,475.3628234863281,2,$d \bar d \to hh$
0.0,30.408989,24.972837,11.490684,31.263124,1.727954,2.0392427,-1.9538517,2.9463575,123.8668,179.95471,179.95471,10.3253565,152.65027,3,backgrounds
0.0,53.5010871887207,63.79835891723633,31.570537567138675,58.030338999557344,-1.5168737173080442,-1.3641819953918457,0.4118601977825167,6.088581085205004,118.05444801518846,197.49748056892267,197.49748056892267,12.674333572387695,323.7837219238281,2,$d \bar d \to hh$
0.0,110.73129272460936,119.86595916748048,67.8747329711914,146.27307385909427,-0.692444324493408,-1.2840620279312127,-0.8231920599937437,9.696123123168851,124.93849545905718,304.576146317115,304.576146317115,21.740339279174805,393.73968505859375,1,$u \bar u \to hh$
1.0,49.64717864990235,106.04248809814452,22.901283264160156,89.78942518180828,-2.697363376617431,-1.3661429882049554,-2.9469494819641118,26.727662802571345,126.51862757980388,213.63631580565053,276.21343581380165,18.075119018554688,457.6777648925781,1,$u \bar u \to hh$
1.0,105.25646209716795,230.7646484375,108.43341827392578,338.90841329968447,0.6367063522338866,-0.1181724295020101,0.6550132036209108,12.20078372955311,126.15688535921176,416.826242789985,416.826242789985,52.464691162109375,811.3795166015625,1,$u \bar u \to hh$
0.0,39.58892822265625,64.75499725341797,35.11601257324219,93.24864798797292,3.323528528213501,1.3524214029312132,-0.7366902828216549,56.71758471264613,124.01937954538252,344.265422778608,456.4733868131551,10.912964820861816,331.71502685546875,2,$d \bar d \to hh$
1.0,81.82495880126953,222.64167785644528,52.62164688110352,263.67592697430547,0.4509762227535248,0.7226632833480836,1.596816062927246,11.483901023864746,125.62736304327292,334.3461963757252,334.3461963757252,70.6651840209961,596.9714965820312,2,$d \bar d \to hh$
0.0,35.96032,54.7115,32.72979,67.44234,0.6044408,0.17767644,-1.9042386,3.0318096,118.74531,194.5458,194.5458,34.192726,160.48567,3,backgrounds
0.0,175.23300170898438,296.0697326660156,16.63838768005371,292.1278866078935,2.118340253829956,1.5295845270156858,2.110227108001709,94.38519089435934,118.9776334353836,493.8830448150224,601.9785257767988,29.98459243774414,711.0123901367188,1,$u \bar u \to hh$
